"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","HUR","WOMEN","PC_LF","M","2000-11",10.3,
"CZE","HUR","WOMEN","PC_LF","M","2000-12",9.9,
"CZE","HUR","WOMEN","PC_LF","M","2001-01",10.1,
"CZE","HUR","WOMEN","PC_LF","M","2001-02",10.2,
"CZE","HUR","WOMEN","PC_LF","M","2001-03",10,
"CZE","HUR","WOMEN","PC_LF","M","2001-04",9.9,
"CZE","HUR","WOMEN","PC_LF","M","2001-05",9.9,
"CZE","HUR","WOMEN","PC_LF","M","2001-06",9.8,
"CZE","HUR","WOMEN","PC_LF","M","2001-07",10.1,
"CZE","HUR","WOMEN","PC_LF","M","2001-08",9.7,
"CZE","HUR","WOMEN","PC_LF","M","2001-09",10,
"CZE","HUR","WOMEN","PC_LF","M","2001-10",9.4,
"CZE","HUR","WOMEN","PC_LF","M","2001-11",9.6,
"CZE","HUR","WOMEN","PC_LF","M","2001-12",9.9,
"CZE","HUR","WOMEN","PC_LF","M","2002-01",9,
"CZE","HUR","WOMEN","PC_LF","M","2002-02",9.4,
"CZE","HUR","WOMEN","PC_LF","M","2002-03",9.2,
"CZE","HUR","WOMEN","PC_LF","M","2002-04",8.3,
"CZE","HUR","WOMEN","PC_LF","M","2002-05",9.1,
"CZE","HUR","WOMEN","PC_LF","M","2002-06",9.1,
"CZE","HUR","WOMEN","PC_LF","M","2002-07",8.6,
"CZE","HUR","WOMEN","PC_LF","M","2002-08",9.4,
"CZE","HUR","WOMEN","PC_LF","M","2002-09",8.8,
"CZE","HUR","WOMEN","PC_LF","M","2002-10",8.7,
"CZE","HUR","WOMEN","PC_LF","M","2002-11",9.6,
"CZE","HUR","WOMEN","PC_LF","M","2002-12",9.5,
"CZE","HUR","WOMEN","PC_LF","M","2003-01",9.3,
"CZE","HUR","WOMEN","PC_LF","M","2003-02",9.4,
"CZE","HUR","WOMEN","PC_LF","M","2003-03",9.7,
"CZE","HUR","WOMEN","PC_LF","M","2003-04",9.6,
"CZE","HUR","WOMEN","PC_LF","M","2003-05",10.1,
"CZE","HUR","WOMEN","PC_LF","M","2003-06",9.9,
"CZE","HUR","WOMEN","PC_LF","M","2003-07",9.9,
"CZE","HUR","WOMEN","PC_LF","M","2003-08",10,
"CZE","HUR","WOMEN","PC_LF","M","2003-09",10.3,
"CZE","HUR","WOMEN","PC_LF","M","2003-10",9.9,
"CZE","HUR","WOMEN","PC_LF","M","2003-11",10.2,
"CZE","HUR","WOMEN","PC_LF","M","2003-12",10.5,
"CZE","HUR","WOMEN","PC_LF","M","2004-01",10,
"CZE","HUR","WOMEN","PC_LF","M","2004-02",10.4,
"CZE","HUR","WOMEN","PC_LF","M","2004-03",10.4,
"CZE","HUR","WOMEN","PC_LF","M","2004-04",9.8,
"CZE","HUR","WOMEN","PC_LF","M","2004-05",9.9,
"CZE","HUR","WOMEN","PC_LF","M","2004-06",10,
"CZE","HUR","WOMEN","PC_LF","M","2004-07",9.5,
"CZE","HUR","WOMEN","PC_LF","M","2004-08",9.5,
"CZE","HUR","WOMEN","PC_LF","M","2004-09",10,
"CZE","HUR","WOMEN","PC_LF","M","2004-10",10.2,
"CZE","HUR","WOMEN","PC_LF","M","2004-11",9.9,
"CZE","HUR","WOMEN","PC_LF","M","2004-12",9.4,
"CZE","HUR","WOMEN","PC_LF","M","2005-01",9.6,
"CZE","HUR","WOMEN","PC_LF","M","2005-02",9.7,
"CZE","HUR","WOMEN","PC_LF","M","2005-03",9.3,
"CZE","HUR","WOMEN","PC_LF","M","2005-04",9.9,
"CZE","HUR","WOMEN","PC_LF","M","2005-05",10.1,
"CZE","HUR","WOMEN","PC_LF","M","2005-06",9.8,
"CZE","HUR","WOMEN","PC_LF","M","2005-07",9.7,
"CZE","HUR","WOMEN","PC_LF","M","2005-08",9.7,
"CZE","HUR","WOMEN","PC_LF","M","2005-09",9.7,
"CZE","HUR","WOMEN","PC_LF","M","2005-10",10.3,
"CZE","HUR","WOMEN","PC_LF","M","2005-11",9.7,
"CZE","HUR","WOMEN","PC_LF","M","2005-12",10,
"CZE","HUR","WOMEN","PC_LF","M","2006-01",10.1,
"CZE","HUR","WOMEN","PC_LF","M","2006-02",8.9,
"CZE","HUR","WOMEN","PC_LF","M","2006-03",9.8,
"CZE","HUR","WOMEN","PC_LF","M","2006-04",9.4,
"CZE","HUR","WOMEN","PC_LF","M","2006-05",8.5,
"CZE","HUR","WOMEN","PC_LF","M","2006-06",9.2,
"CZE","HUR","WOMEN","PC_LF","M","2006-07",9.1,
"CZE","HUR","WOMEN","PC_LF","M","2006-08",8.2,
"CZE","HUR","WOMEN","PC_LF","M","2006-09",8.6,
"CZE","HUR","WOMEN","PC_LF","M","2006-10",8.3,
"CZE","HUR","WOMEN","PC_LF","M","2006-11",8.1,
"CZE","HUR","WOMEN","PC_LF","M","2006-12",8,
"CZE","HUR","WOMEN","PC_LF","M","2007-01",7.9,
"CZE","HUR","WOMEN","PC_LF","M","2007-02",7.5,
"CZE","HUR","WOMEN","PC_LF","M","2007-03",7.1,
"CZE","HUR","WOMEN","PC_LF","M","2007-04",6.9,
"CZE","HUR","WOMEN","PC_LF","M","2007-05",6.8,
"CZE","HUR","WOMEN","PC_LF","M","2007-06",6.6,
"CZE","HUR","WOMEN","PC_LF","M","2007-07",6.4,
"CZE","HUR","WOMEN","PC_LF","M","2007-08",6.2,
"CZE","HUR","WOMEN","PC_LF","M","2007-09",6.4,
"CZE","HUR","WOMEN","PC_LF","M","2007-10",6.4,
"CZE","HUR","WOMEN","PC_LF","M","2007-11",6.2,
"CZE","HUR","WOMEN","PC_LF","M","2007-12",6.4,
"CZE","HUR","WOMEN","PC_LF","M","2008-01",6.2,
"CZE","HUR","WOMEN","PC_LF","M","2008-02",5.9,
"CZE","HUR","WOMEN","PC_LF","M","2008-03",5.7,
"CZE","HUR","WOMEN","PC_LF","M","2008-04",5.3,
"CZE","HUR","WOMEN","PC_LF","M","2008-05",5.1,
"CZE","HUR","WOMEN","PC_LF","M","2008-06",5.9,
"CZE","HUR","WOMEN","PC_LF","M","2008-07",5.4,
"CZE","HUR","WOMEN","PC_LF","M","2008-08",5.2,
"CZE","HUR","WOMEN","PC_LF","M","2008-09",5.9,
"CZE","HUR","WOMEN","PC_LF","M","2008-10",5.1,
"CZE","HUR","WOMEN","PC_LF","M","2008-11",5.5,
"CZE","HUR","WOMEN","PC_LF","M","2008-12",6.4,
"CZE","HUR","WOMEN","PC_LF","M","2009-01",6.2,
"CZE","HUR","WOMEN","PC_LF","M","2009-02",6.8,
"CZE","HUR","WOMEN","PC_LF","M","2009-03",7.1,
"CZE","HUR","WOMEN","PC_LF","M","2009-04",7.5,
"CZE","HUR","WOMEN","PC_LF","M","2009-05",7.7,
"CZE","HUR","WOMEN","PC_LF","M","2009-06",7.5,
"CZE","HUR","WOMEN","PC_LF","M","2009-07",8.1,
"CZE","HUR","WOMEN","PC_LF","M","2009-08",8.6,
"CZE","HUR","WOMEN","PC_LF","M","2009-09",8.5,
"CZE","HUR","WOMEN","PC_LF","M","2009-10",8.4,
"CZE","HUR","WOMEN","PC_LF","M","2009-11",8.3,
"CZE","HUR","WOMEN","PC_LF","M","2009-12",8.1,
"CZE","HUR","WOMEN","PC_LF","M","2010-01",8.8,
"CZE","HUR","WOMEN","PC_LF","M","2010-02",8.9,
"CZE","HUR","WOMEN","PC_LF","M","2010-03",8.6,
"CZE","HUR","WOMEN","PC_LF","M","2010-04",8.5,
"CZE","HUR","WOMEN","PC_LF","M","2010-05",8.5,
"CZE","HUR","WOMEN","PC_LF","M","2010-06",8.5,
"CZE","HUR","WOMEN","PC_LF","M","2010-07",8.7,
"CZE","HUR","WOMEN","PC_LF","M","2010-08",8.3,
"CZE","HUR","WOMEN","PC_LF","M","2010-09",8.3,
"CZE","HUR","WOMEN","PC_LF","M","2010-10",8.6,
"CZE","HUR","WOMEN","PC_LF","M","2010-11",8.1,
"CZE","HUR","WOMEN","PC_LF","M","2010-12",7.9,
"CZE","HUR","WOMEN","PC_LF","M","2011-01",8.3,
"CZE","HUR","WOMEN","PC_LF","M","2011-02",8.2,
"CZE","HUR","WOMEN","PC_LF","M","2011-03",8,
"CZE","HUR","WOMEN","PC_LF","M","2011-04",8.2,
"CZE","HUR","WOMEN","PC_LF","M","2011-05",8.1,
"CZE","HUR","WOMEN","PC_LF","M","2011-06",8,
"CZE","HUR","WOMEN","PC_LF","M","2011-07",7.7,
"CZE","HUR","WOMEN","PC_LF","M","2011-08",7.5,
"CZE","HUR","WOMEN","PC_LF","M","2011-09",7.8,
"CZE","HUR","WOMEN","PC_LF","M","2011-10",7.5,
"CZE","HUR","WOMEN","PC_LF","M","2011-11",7.8,
"CZE","HUR","WOMEN","PC_LF","M","2011-12",7.7,
"CZE","HUR","WOMEN","PC_LF","M","2012-01",7.5,
"CZE","HUR","WOMEN","PC_LF","M","2012-02",8.4,
"CZE","HUR","WOMEN","PC_LF","M","2012-03",8,
"CZE","HUR","WOMEN","PC_LF","M","2012-04",8,
"CZE","HUR","WOMEN","PC_LF","M","2012-05",8.2,
"CZE","HUR","WOMEN","PC_LF","M","2012-06",7.9,
"CZE","HUR","WOMEN","PC_LF","M","2012-07",8.2,
"CZE","HUR","WOMEN","PC_LF","M","2012-08",8.6,
"CZE","HUR","WOMEN","PC_LF","M","2012-09",7.9,
"CZE","HUR","WOMEN","PC_LF","M","2012-10",8.3,
"CZE","HUR","WOMEN","PC_LF","M","2012-11",9.1,
"CZE","HUR","WOMEN","PC_LF","M","2012-12",8.2,
"CZE","HUR","WOMEN","PC_LF","M","2013-01",7.8,
"CZE","HUR","WOMEN","PC_LF","M","2013-02",9,
"CZE","HUR","WOMEN","PC_LF","M","2013-03",8.5,
"CZE","HUR","WOMEN","PC_LF","M","2013-04",7.9,
"CZE","HUR","WOMEN","PC_LF","M","2013-05",8.8,
"CZE","HUR","WOMEN","PC_LF","M","2013-06",8.2,
"CZE","HUR","WOMEN","PC_LF","M","2013-07",7.6,
"CZE","HUR","WOMEN","PC_LF","M","2013-08",8.8,
"CZE","HUR","WOMEN","PC_LF","M","2013-09",8.5,
"CZE","HUR","WOMEN","PC_LF","M","2013-10",7.8,
"CZE","HUR","WOMEN","PC_LF","M","2013-11",8.4,
"CZE","HUR","WOMEN","PC_LF","M","2013-12",8.2,
"CZE","HUR","WOMEN","PC_LF","M","2014-01",7.8,
"CZE","HUR","WOMEN","PC_LF","M","2014-02",7.8,
"CZE","HUR","WOMEN","PC_LF","M","2014-03",8.1,
"CZE","HUR","WOMEN","PC_LF","M","2014-04",7.6,
"CZE","HUR","WOMEN","PC_LF","M","2014-05",7.6,
"CZE","HUR","WOMEN","PC_LF","M","2014-06",7.3,
"CZE","HUR","WOMEN","PC_LF","M","2014-07",7.1,
"CZE","HUR","WOMEN","PC_LF","M","2014-08",7.8,
"CZE","HUR","WOMEN","PC_LF","M","2014-09",6.9,
"CZE","HUR","WOMEN","PC_LF","M","2014-10",6.5,
"CZE","HUR","WOMEN","PC_LF","M","2014-11",7.4,
"CZE","HUR","WOMEN","PC_LF","M","2014-12",6.8,
"CZE","HUR","WOMEN","PC_LF","M","2015-01",6.7,
"CZE","HUR","WOMEN","PC_LF","M","2015-02",7,
"CZE","HUR","WOMEN","PC_LF","M","2015-03",6.8,
"CZE","HUR","WOMEN","PC_LF","M","2015-04",6.3,
"CZE","HUR","WOMEN","PC_LF","M","2015-05",5.9,
"CZE","HUR","WOMEN","PC_LF","M","2015-06",6.1,
"CZE","HUR","WOMEN","PC_LF","M","2015-07",6,
"CZE","HUR","WOMEN","PC_LF","M","2015-08",5.6,
"CZE","HUR","WOMEN","PC_LF","M","2015-09",5.9,
"CZE","HUR","WOMEN","PC_LF","M","2015-10",5.4,
"CZE","HUR","WOMEN","PC_LF","M","2015-11",5.5,
"CZE","HUR","WOMEN","PC_LF","M","2015-12",5.8,
"CZE","HUR","WOMEN","PC_LF","M","2016-01",5.1,
"CZE","HUR","WOMEN","PC_LF","M","2016-02",5,
"CZE","HUR","WOMEN","PC_LF","M","2016-03",4.8,
"CZE","HUR","WOMEN","PC_LF","M","2016-04",4.5,
"CZE","HUR","WOMEN","PC_LF","M","2016-05",4.7,
"CZE","HUR","WOMEN","PC_LF","M","2016-06",5.1,
"CZE","HUR","WOMEN","PC_LF","M","2016-07",5,
"CZE","HUR","WOMEN","PC_LF","M","2016-08",4.3,
"CZE","HUR","WOMEN","PC_LF","M","2016-09",4.9,
"CZE","HUR","WOMEN","PC_LF","M","2016-10",4.4,
"CZE","HUR","WOMEN","PC_LF","M","2016-11",4.2,
"CZE","HUR","WOMEN","PC_LF","M","2016-12",4.3,
"CZE","HUR","WOMEN","PC_LF","M","2017-01",4.3,
"CZE","HUR","WOMEN","PC_LF","M","2017-02",4,
"CZE","HUR","WOMEN","PC_LF","M","2017-03",4.3,
"CZE","HUR","WOMEN","PC_LF","M","2017-04",4.3,
"CZE","HUR","WOMEN","PC_LF","M","2017-05",3.6,
"CZE","HUR","WOMEN","PC_LF","M","2017-06",3.6,
"CZE","HUR","WOMEN","PC_LF","M","2017-07",3.5,
"CZE","HUR","WOMEN","PC_LF","M","2017-08",3.3,
"CZE","HUR","WOMEN","PC_LF","M","2017-09",3.3,
"CZE","HUR","WOMEN","PC_LF","M","2017-10",3.2,
"CZE","HUR","WOMEN","PC_LF","M","2017-11",2.9,
"CZE","HUR","WOMEN","PC_LF","M","2017-12",2.8,
"CZE","HUR","WOMEN","PC_LF","M","2018-01",3.4,
"CZE","HUR","WOMEN","PC_LF","M","2018-02",2.7,
"CZE","HUR","WOMEN","PC_LF","M","2018-03",2.6,
"CZE","HUR","WOMEN","PC_LF","M","2018-04",3,
"CZE","HUR","WOMEN","PC_LF","M","2018-05",2.8,
"CZE","HUR","WOMEN","PC_LF","M","2018-06",2.8,
"CZE","HUR","WOMEN","PC_LF","M","2018-07",2.7,
"CZE","HUR","WOMEN","PC_LF","M","2018-08",3,
"CZE","HUR","WOMEN","PC_LF","M","2018-09",2.7,
"CZE","HUR","WOMEN","PC_LF","M","2018-10",2.7,
"CZE","HUR","WOMEN","PC_LF","M","2018-11",2.5,
"CZE","HUR","WOMEN","PC_LF","M","2018-12",2.7,
"CZE","HUR","WOMEN","PC_LF","M","2019-01",2.6,
"CZE","HUR","WOMEN","PC_LF","M","2019-02",1.8,
"CZE","HUR","WOMEN","PC_LF","M","2019-03",2.3,
"CZE","HUR","WOMEN","PC_LF","M","2019-04",2.6,
"CZE","HUR","WOMEN","PC_LF","M","2019-05",2.5,
"CZE","HUR","WOMEN","PC_LF","M","2019-06",2.3,
"CZE","HUR","WOMEN","PC_LF","M","2019-07",2.6,
"CZE","HUR","WOMEN","PC_LF","M","2019-08",2.6,
"CZE","HUR","WOMEN","PC_LF","M","2019-09",2.4,
"CZE","HUR","WOMEN","PC_LF","M","2019-10",2.7,
"CZE","HUR","WOMEN","PC_LF","M","2019-11",2.2,
"CZE","HUR","WOMEN","PC_LF","M","2019-12",2.3,
"CZE","HUR","WOMEN","PC_LF","M","2020-01",2.1,
"CZE","HUR","WOMEN","PC_LF","M","2020-02",1.8,
"CZE","HUR","WOMEN","PC_LF","M","2020-03",2,
"CZE","HUR","WOMEN","PC_LF","M","2020-04",2.5,
"CZE","HUR","WOMEN","PC_LF","M","2020-05",2.9,
"CZE","HUR","WOMEN","PC_LF","M","2020-06",2.9,
"CZE","HUR","WOMEN","PC_LF","M","2020-07",3.7,
"CZE","HUR","WOMEN","PC_LF","M","2020-08",2.8,
"CZE","HUR","WOMEN","PC_LF","M","2020-09",3.3,
"CZE","HUR","WOMEN","PC_LF","M","2020-10",4.1,
"CZE","HUR","WOMEN","PC_LF","M","2020-11",3.6,
"CZE","HUR","WOMEN","PC_LF","M","2020-12",3.7,
"CZE","HUR","WOMEN","PC_LF","M","2021-01",4.2,
"CZE","HUR","WOMEN","PC_LF","M","2021-02",4,
"CZE","HUR","WOMEN","PC_LF","M","2021-03",3.9,
"CZE","HUR","WOMEN","PC_LF","M","2021-04",4.2,
"CZE","HUR","WOMEN","PC_LF","M","2021-05",3.8,
"CZE","HUR","WOMEN","PC_LF","M","2021-06",3.5,
"CZE","HUR","WOMEN","PC_LF","M","2021-07",3.1,
"CZE","HUR","WOMEN","PC_LF","M","2021-08",3.5,
"CZE","HUR","WOMEN","PC_LF","M","2021-09",3.1,
"CZE","HUR","WOMEN","PC_LF","M","2021-10",2.8,
"CZE","HUR","WOMEN","PC_LF","M","2021-11",2.7,
"CZE","HUR","WOMEN","PC_LF","M","2021-12",2.5,
"CZE","HUR","WOMEN","PC_LF","M","2022-01",2.6,
"CZE","HUR","WOMEN","PC_LF","M","2022-02",3.1,
"DNK","HUR","MEN","PC_LF","M","1983-01",7.7,
"DNK","HUR","MEN","PC_LF","M","1983-02",7.8,
"DNK","HUR","MEN","PC_LF","M","1983-03",7.9,
"DNK","HUR","MEN","PC_LF","M","1983-04",8,
"DNK","HUR","MEN","PC_LF","M","1983-05",8.1,
